licno,place_id,name_tc,place_name_tc,name_en,place_name_en,adr_tc,place_adr_tc,adr_en,place_adr_en
3153801072,ChIJvVRAuwcHBDQR5JFrhAmKW9s,來多碗香港車仔麵-新蒲崗分店,來多碗車仔麵,來多碗香港車仔麵-新蒲崗分店,來多碗車仔麵,九龍新蒲崗仁愛街2-24號仁愛大樓地下F舖 來多碗香港車仔麵-新蒲崗分店,香港新蒲崗仁愛街2至24號,"來多碗香港車仔麵-新蒲崗分店, SHOP F, G/F, YAN OI BUILDING, 2-24 YAN OI STREET, SAN PO KONG, KOWLOON","2至24號 Yan Oi St, San Po Kong, Hong Kong"
3153801072,ChIJUdis8NYGBDQR1sGD-Bd5Efc,來多碗香港車仔麵-新蒲崗分店,仁愛大樓,來多碗香港車仔麵-新蒲崗分店,Yan Oi Building,九龍新蒲崗仁愛街2-24號仁愛大樓地下F舖 來多碗香港車仔麵-新蒲崗分店,香港新蒲崗仁愛街2-24號仁愛大樓,"來多碗香港車仔麵-新蒲崗分店, SHOP F, G/F, YAN OI BUILDING, 2-24 YAN OI STREET, SAN PO KONG, KOWLOON","Yan Oi Building, 2-24 Yan Oi St, San Po Kong, Hong Kong"
3153801072,ChIJvW9f8k4BBDQRKO7IFw7-BH0,來多碗香港車仔麵-新蒲崗分店,來多碗車仔麵,來多碗香港車仔麵-新蒲崗分店,Lok Dor Wun Cart Noodles,九龍新蒲崗仁愛街2-24號仁愛大樓地下F舖 來多碗香港車仔麵-新蒲崗分店,香港觀塘康寧道66號,"來多碗香港車仔麵-新蒲崗分店, SHOP F, G/F, YAN OI BUILDING, 2-24 YAN OI STREET, SAN PO KONG, KOWLOON","66 Hong Ning Rd, Kwun Tong, Hong Kong"
3153801106,ChIJKyWNsNYGBDQR5dhVW6GzRbA,Alba Cafe,Mikiki,Alba Cafe,Mikiki,九龍新蒲崗太子道東638號MIKIKI 商場1樓116A舖 Alba Cafe,香港新蒲崗太子道東638號,"Alba Cafe, SHOP NO. 116A ON THE FIRST FLOOR OF MIKIKI, 638 PRINCE EDWARD ROAD EAST, SAN PO KONG, KOWLOON","638 Prince Edward Rd E, San Po Kong, Hong Kong"
3153801106,ChIJ98KEttYGBDQRxERDC9ot99Y,Alba Cafe,Play House Play Cafe Mikiki,Alba Cafe,Play House Play Cafe Mikiki,九龍新蒲崗太子道東638號MIKIKI 商場1樓116A舖 Alba Cafe,香港新蒲崗太子道東638號Mikiki一 樓119至120號舖,"Alba Cafe, SHOP NO. 116A ON THE FIRST FLOOR OF MIKIKI, 638 PRINCE EDWARD ROAD EAST, SAN PO KONG, KOWLOON","Hong Kong, San Po Kong, Prince Edward Rd E, 638號Mikiki一 樓119至120號舖"
3153801115,ChIJ6YitZB_7AzQRvWKkcLuPQBI,金銘潮州粉麵,金銘潮州粉麵,金銘潮州粉麵,Kam Ming Congee & Noodles,九龍黃大仙竹園道15號竹園(南)邨竹園廣場地下 竹園市場W-CY 97鋪 金銘潮州粉麵,香港屯門井財街15號金銘大廈,"金銘潮州粉麵, STALL W-CY 97, CHUK YUEN MARKET, G/F., CHUK YUEN PLAZA, CHUK YUEN (SOUTH) ESTATE, 15 CHUK YUEN ROAD, WONG TAI SIN, KOWLOON","Kam Men Mansion, 15 Tseng Choi St, Tuen Mun, Hong Kong"
3153801115,ChIJzzNsSN8GBDQR2CkXegWhKKM,金銘潮州粉麵,竹園街市,金銘潮州粉麵,Chuk Yuen Market,九龍黃大仙竹園道15號竹園(南)邨竹園廣場地下 竹園市場W-CY 97鋪 金銘潮州粉麵,香港竹園竹園道15號,"金銘潮州粉麵, STALL W-CY 97, CHUK YUEN MARKET, G/F., CHUK YUEN PLAZA, CHUK YUEN (SOUTH) ESTATE, 15 CHUK YUEN ROAD, WONG TAI SIN, KOWLOON","15號 Chuk Yuen Rd, Chuk Un, Hong Kong"
3153801115,ChIJy2oNTScHBDQRDI8aJaUV5jY,金銘潮州粉麵,竹園道15號,金銘潮州粉麵,15 Chuk Yuen Rd,九龍黃大仙竹園道15號竹園(南)邨竹園廣場地下 竹園市場W-CY 97鋪 金銘潮州粉麵,香港竹園竹園道15號,"金銘潮州粉麵, STALL W-CY 97, CHUK YUEN MARKET, G/F., CHUK YUEN PLAZA, CHUK YUEN (SOUTH) ESTATE, 15 CHUK YUEN ROAD, WONG TAI SIN, KOWLOON","15 Chuk Yuen Rd, Chuk Un, Hong Kong"
3153801115,ChIJI4Mk8lsHBDQR1imYrWzCTFw,金銘潮州粉麵,金銘潮州粉麵,金銘潮州粉麵,金銘潮州粉麵,九龍黃大仙竹園道15號竹園(南)邨竹園廣場地下 竹園市場W-CY 97鋪 金銘潮州粉麵,香港竹園竹園道15號,"金銘潮州粉麵, STALL W-CY 97, CHUK YUEN MARKET, G/F., CHUK YUEN PLAZA, CHUK YUEN (SOUTH) ESTATE, 15 CHUK YUEN ROAD, WONG TAI SIN, KOWLOON","15號 Chuk Yuen Rd, Chuk Un, Hong Kong"
3161010165,EjZGICYgTS9GIChQT1JUSU9OLCA4MzAgQ2FudG9uIFJkLCBZYXUgTWEgVGVpLCBIb25nIEtvbmciMRovChsSGQoUChIJAYWcosAABDQRfQf4DRdvap8QvgYSEEYgJiBNL0YgKFBPUlRJT04,大安,廣東道830號F & M/F (PORTION,大安,"F & M/F (PORTION, 830 Canton Rd",九龍油麻地廣東道830號地下及閣樓主要部份 大安,香港油麻地廣東道830號F & M/F (PORTION,"大安, G/F & M/F (PORTION), 830 CANTON ROAD, YAU MA TEI, KOWLOON","F & M/F (PORTION, 830 Canton Rd, Yau Ma Tei, Hong Kong"
3161010165,Ei_lnLDkuIvlj4osIDgzMCBDYW50b24gUmQsIFlhdSBNYSBUZWksIEhvbmcgS29uZyIqGigKGxIZChQKEgkBhZyiwAAENBF9B_gNF29qnxC-BhIJ5Zyw5LiL5Y-K,大安,廣東道830號地下及,大安,"地下及, 830 Canton Rd",九龍油麻地廣東道830號地下及閣樓主要部份 大安,香港油麻地廣東道830號地下及,"大安, G/F & M/F (PORTION), 830 CANTON ROAD, YAU MA TEI, KOWLOON","地下及, 830 Canton Rd, Yau Ma Tei, Hong Kong"
3161011380,EjoyLCBQYWsgVGF0IE1hbnNpb24sIDg2LTkwIFBhcmtlcyBTdCwgWWF1IE1hIFRlaSwgSG9uZyBLb25nIh0aGwoWChQKEgnJvr5U6gAENBGMIFRkAXrX-xIBMg,老地坊夜總會,白加士街86-90號2,老地坊夜總會,"2, 86-90 Parkes St",九龍佐敦南京街2-6號及 白加士街86-90號2樓 老地坊夜總會,香港油麻地白加士街86-90號百達大廈2,"老地坊夜總會, 2/F, 2-6 NANKING STREET, 86-90 PARKES STREET, JORDAN, KOWLOON","2, Pak Tat Mansion, 86-90 Parkes St, Yau Ma Tei, Hong Kong"
3161011380,EjpGLCBQYWsgVGF0IE1hbnNpb24sIDg2LTkwIFBhcmtlcyBTdCwgWWF1IE1hIFRlaSwgSG9uZyBLb25nIh0aGwoWChQKEgnJvr5U6gAENBGMIFRkAXrX-xIBRg,老地坊夜總會,白加士街86-90號F,老地坊夜總會,"F, 86-90 Parkes St",九龍佐敦南京街2-6號及 白加士街86-90號2樓 老地坊夜總會,香港油麻地白加士街86-90號百達大廈F,"老地坊夜總會, 2/F, 2-6 NANKING STREET, 86-90 PARKES STREET, JORDAN, KOWLOON","F, Pak Tat Mansion, 86-90 Parkes St, Yau Ma Tei, Hong Kong"
3161011380,ChIJVYV-4uoABDQRagZp88RXs2M,老地坊夜總會,南京街2號,老地坊夜總會,2 Nanking St,九龍佐敦南京街2-6號及 白加士街86-90號2樓 老地坊夜總會,香港油麻地南京街2號,"老地坊夜總會, 2/F, 2-6 NANKING STREET, 86-90 PARKES STREET, JORDAN, KOWLOON","2 Nanking St, Yau Ma Tei, Hong Kong"
3161145393,EigxLCAxMTggV29vc3VuZyBTdCwgWWF1IE1hIFRlaSwgSG9uZyBLb25nIiEaHwoaEhgKFAoSCXOE1gzrAAQ0EbMkFicS-3aoEHYSATE,百老匯舞廳,吳松街118號1,BOARDWAY DANCING ROOM,"1, 118 Woosung St",九龍佐敦吳松街118號1樓 百老匯舞廳,香港油麻地吳松街118號1,"BOARDWAY DANCING ROOM, 1/F, 118 WOOSUNG STREET, JORDAN, KOWLOON","1, 118 Woosung St, Yau Ma Tei, Hong Kong"
3161154638,EjXpm5znsonpurUsIFNIT1AsIDgzNiBDYW50b24gUmQsIFlhdSBNYSBUZWksIEhvbmcgS29uZyIrGikKFgoUChIJt4Zbo8AABDQRczwUegIaD5oSD-mbnOeyiem6tSwgU0hPUA,港一潮州牛雜粉麵,"廣東道836號雜粉麵, SHOP",港一潮州牛雜粉麵,"雜粉麵, SHOP, 836 Canton Rd",九龍廣東道836-838號 地下3B號舖 港一潮州牛雜粉麵,"香港油麻地廣東道836號雜粉麵, SHOP","港一潮州牛雜粉麵, SHOP 3B, G/F, 836-838 CANTON ROAD, YAU MA TEI, KOWLOON","雜粉麵, SHOP, 836 Canton Rd, Yau Ma Tei, Hong Kong"
3161154638,ChIJAxreosAABDQR9Eyjlk5xKWM,港一潮州牛雜粉麵,正記潮州牛雜粉麵,港一潮州牛雜粉麵,正記潮州牛雜粉麵,九龍廣東道836-838號 地下3B號舖 港一潮州牛雜粉麵,香港油麻地廣東道836-838號,"港一潮州牛雜粉麵, SHOP 3B, G/F, 836-838 CANTON ROAD, YAU MA TEI, KOWLOON","836-838號 Canton Rd, Yau Ma Tei, Hong Kong"
3161168631,EiJHLCAyNyBQaXR0IFN0LCBNb25nIEtvaywgSG9uZyBLb25nIh0aGwoWChQKEgmBgKKjwAAENBGpHDtljv_vFBIBRw,合成餐廳,碧街27號G,合成餐廳,"G, 27 Pitt St",九龍油麻地碧街27號 地下E舖 合成餐廳,香港旺角碧街27號G,"合成餐廳, SHOP E, G/F, 27 PITT STREET, YAU MA TEI, KOWLOON","G, 27 Pitt St, Mong Kok, Hong Kong"
3161168631,EiJGLCAyNyBQaXR0IFN0LCBNb25nIEtvaywgSG9uZyBLb25nIh0aGwoWChQKEgmBgKKjwAAENBGpHDtljv_vFBIBRg,合成餐廳,碧街27號F,合成餐廳,"F, 27 Pitt St",九龍油麻地碧街27號 地下E舖 合成餐廳,香港旺角碧街27號F,"合成餐廳, SHOP E, G/F, 27 PITT STREET, YAU MA TEI, KOWLOON","F, 27 Pitt St, Mong Kok, Hong Kong"
3161168631,ChIJfSr6osAABDQRbotQeEacAck,合成餐廳,合成茶餐廳,合成餐廳,Hop Shing Cafe,九龍油麻地碧街27號 地下E舖 合成餐廳,香港油麻地油麻地碧街27E地下,"合成餐廳, SHOP E, G/F, 27 PITT STREET, YAU MA TEI, KOWLOON","Hong Kong, Yau Ma Tei, 油麻地碧街27E地下"
3161172014,EicxLCA0MzcgU2hhbmdoYWkgU3QsIE1vbmcgS29rLCBIb25nIEtvbmciIhogChsSGQoUChIJs3bfSscABDQRqDIjdiKbqv0QtQMSATE,新金舫夜總會,上海街437號1,NEW GOLDEN YACHT NIGHT CLUB,"1, 437 Shanghai St",九龍油麻地上海街431-437號一樓 新金舫夜總會,香港旺角上海街437號1,"NEW GOLDEN YACHT NIGHT CLUB, 1/F, 431-437 SHANGHAI STREET, YAU MA TEI, KOWLOON","1, 437 Shanghai St, Mong Kok, Hong Kong"
3161172014,EidGLCA0MzcgU2hhbmdoYWkgU3QsIE1vbmcgS29rLCBIb25nIEtvbmciIhogChsSGQoUChIJs3bfSscABDQRqDIjdiKbqv0QtQMSAUY,新金舫夜總會,上海街437號F,NEW GOLDEN YACHT NIGHT CLUB,"F, 437 Shanghai St",九龍油麻地上海街431-437號一樓 新金舫夜總會,香港旺角上海街437號F,"NEW GOLDEN YACHT NIGHT CLUB, 1/F, 431-437 SHANGHAI STREET, YAU MA TEI, KOWLOON","F, 437 Shanghai St, Mong Kok, Hong Kong"
3161172014,EiQ0MzEgU2hhbmdoYWkgU3QsIE1vbmcgS29rLCBIb25nIEtvbmciGxIZChQKEgmzdt9KxwAENBGoMiN2Ipuq_RCvAw,新金舫夜總會,上海街431號,NEW GOLDEN YACHT NIGHT CLUB,431 Shanghai St,九龍油麻地上海街431-437號一樓 新金舫夜總會,香港旺角上海街431號,"NEW GOLDEN YACHT NIGHT CLUB, 1/F, 431-437 SHANGHAI STREET, YAU MA TEI, KOWLOON","431 Shanghai St, Mong Kok, Hong Kong"
3161172014,ChIJpVKzOMcABDQRHvmh1UdrKlg,新金舫夜總會,金多寶夜總會,NEW GOLDEN YACHT NIGHT CLUB,Jackpot Night Club,九龍油麻地上海街431-437號一樓 新金舫夜總會,"Mee Cheong Building, Mong Kok, 香港","NEW GOLDEN YACHT NIGHT CLUB, 1/F, 431-437 SHANGHAI STREET, YAU MA TEI, KOWLOON","Mee Cheong Building, Mong Kok, Hong Kong"
3161173336,ChIJB1NMEO4ABDQRTaUZmVh042c,ROADSIDE BAR,"ROAROAD, ,G D S. cIDE BAR",ROADSIDE BAR,Road Side Bar,九龍尖沙咀赫德道2A號 首邦行地下3室 ROADSIDE BAR,香港尖沙咀漆咸道南33-35號,"ROADSIDE BAR, FLAT 3, G/F, SUPREME HOUSE, 2A HART AVENUE, TSIM SHA TSUI, KOWLOON","33-35 Chatham Rd S, Tsim Sha Tsui, Hong Kong"
3161173336,ChIJy3Q8Eu4ABDQRuD88RnhaQ-E,ROADSIDE BAR,首邦行,ROADSIDE BAR,Supreme House,九龍尖沙咀赫德道2A號 首邦行地下3室 ROADSIDE BAR,香港尖沙咀赫德道2A號首邦行,"ROADSIDE BAR, FLAT 3, G/F, SUPREME HOUSE, 2A HART AVENUE, TSIM SHA TSUI, KOWLOON","Supreme House, 2A Hart Ave, Tsim Sha Tsui, Hong Kong"
3161174436,ChIJq-GcUeoABDQRCpYaUILvb5A,日本城卡拉OK夜總會,金漢大廈,JAPAN CITY KARAOKE NIGHT CLUB,Buckingham Building,九龍彌敦道317-321號 金漢大廈5樓 日本城卡拉OK夜總會,香港油麻地彌敦道317-321號金漢大廈,"JAPAN CITY KARAOKE NIGHT CLUB, 5/F, BUCKINGHAM BUILDING, 317-321 NATHAN ROAD, KOWLOON","Buckingham Building, 317-321 Nathan Rd, Yau Ma Tei, Hong Kong"
3161174436,ChIJO1EqUuoABDQRnrnJr3X-gGE,日本城卡拉OK夜總會,翡翠城卡拉OK夜總會,JAPAN CITY KARAOKE NIGHT CLUB,Jade City Karaoke Night Club,九龍彌敦道317-321號 金漢大廈5樓 日本城卡拉OK夜總會,香港佐敦九龍佐敦彌敦道317-321號4樓,"JAPAN CITY KARAOKE NIGHT CLUB, 5/F, BUCKINGHAM BUILDING, 317-321 NATHAN ROAD, KOWLOON","Hong Kong, Jordan, 九龍佐敦彌敦道317-321號4樓"
3161174959,ChIJy1WVauoABDQREt7kx7Kmqtg,Tasca Bar,Tascar Bar,Tasca Bar,Tascar Bar,九龍彌敦道348號1樓（西面部份） Tasca Bar,香港油麻地彌敦道348號,"Tasca Bar, 1/F(WESTERN PORTION), 348 NATHAN ROAD, KOWLOON","348 Nathan Rd, Yau Ma Tei, Hong Kong"
3161174959,ChIJaY9vauoABDQRZBQ0f-5L8ps,Tasca Bar,彌敦道348號,Tasca Bar,348 Nathan Rd,九龍彌敦道348號1樓（西面部份） Tasca Bar,香港油麻地彌敦道348號,"Tasca Bar, 1/F(WESTERN PORTION), 348 NATHAN ROAD, KOWLOON","348 Nathan Rd, Yau Ma Tei, Hong Kong"
3161174959,EjXmqJPvvIjopb_pnaLpg6gsIDM0OCBOYXRoYW4gUmQsIFlhdSBNYSBUZWksIEhvbmcgS29uZyIrGikKFgoUChIJaY9vauoABDQRZBQ0f-5L8psSD-aok--8iOilv-mdoumDqA,Tasca Bar,彌敦道348號樓（西面部,Tasca Bar,"樓（西面部, 348 Nathan Rd",九龍彌敦道348號1樓（西面部份） Tasca Bar,香港油麻地彌敦道348號樓（西面部,"Tasca Bar, 1/F(WESTERN PORTION), 348 NATHAN ROAD, KOWLOON","樓（西面部, 348 Nathan Rd, Yau Ma Tei, Hong Kong"
3161177611,ChIJtf4mbu4ABDQRmCkWFHnbavc,Colour Lounge,金壘商業中心,Colour Lounge,Cambridge House,九龍尖沙咀金馬倫道26-28號 金壘商業中心2樓 Colour Lounge,香港尖沙咀金馬倫道26-28號金壘商業中心,"Colour Lounge, 2/F, CAMBRIDGE HOUSE, 26-28 CAMERON ROAD, TSIM SHA TSUI, KOWLOON","Cambridge House, 26-28 Cameron Rd, Tsim Sha Tsui, Hong Kong"
3161179796,Ej4yLCBMYWkgVG8gQnVpbGRpbmcsIDM2NC0zNjggU2hhbmdoYWkgU3QsIFlhdSBNYSBUZWksIEhvbmcgS29uZyIdGhsKFgoUChIJa1WQwcAABDQRejHZys9UkCYSATI,新星OK夜總會,上海街364-368號2,新星OK夜總會,"2, 364-368 Shanghai St",九龍油麻地上海街364-368號2/F 新星OK夜總會,香港油麻地上海街364-368號麗都樓2,"新星OK夜總會, 2/F, 364-368 SHANGHAI STREET, YAU MA TEI, KOWLOON","2, Lai To Building, 364-368 Shanghai St, Yau Ma Tei, Hong Kong"
3161179796,Ej5GLCBMYWkgVG8gQnVpbGRpbmcsIDM2NC0zNjggU2hhbmdoYWkgU3QsIFlhdSBNYSBUZWksIEhvbmcgS29uZyIdGhsKFgoUChIJa1WQwcAABDQRejHZys9UkCYSAUY,新星OK夜總會,上海街364-368號F,新星OK夜總會,"F, 364-368 Shanghai St",九龍油麻地上海街364-368號2/F 新星OK夜總會,香港油麻地上海街364-368號麗都樓F,"新星OK夜總會, 2/F, 364-368 SHANGHAI STREET, YAU MA TEI, KOWLOON","F, Lai To Building, 364-368 Shanghai St, Yau Ma Tei, Hong Kong"
3161179796,ChIJa1WQwcAABDQRejHZys9UkCY,新星OK夜總會,麗都樓,新星OK夜總會,Lai To Building,九龍油麻地上海街364-368號2/F 新星OK夜總會,香港油麻地上海街364-368號麗都樓,"新星OK夜總會, 2/F, 364-368 SHANGHAI STREET, YAU MA TEI, KOWLOON","Lai To Building, 364-368 Shanghai St, Yau Ma Tei, Hong Kong"
3161181702,ChIJ5WWSv-oABDQRdEzAsIaLyl4,聯合,炮台街52號,聯合,52 Battery Street,九龍油麻地炮台街50-52號地下 聯合,香港油麻地炮台街52號,"聯合, G/F, 50-52 BATTERY STREET, YAU MA TEI, KOWLOON","52號 Battery St, Yau Ma Tei, Hong Kong"
3161181702,ChIJ6_6Jv-oABDQR3THsi4sUmxI,聯合,炮台街50號,聯合,50 Battery Street,九龍油麻地炮台街50-52號地下 聯合,香港油麻地炮台街50號,"聯合, G/F, 50-52 BATTERY STREET, YAU MA TEI, KOWLOON","50號 Battery St, Yau Ma Tei, Hong Kong"
3161191244,EihHLCAxMDAgV29vc3VuZyBTdCwgWWF1IE1hIFRlaSwgSG9uZyBLb25nIh0aGwoWChQKEgkDsw0B6wAENBF8fldMQ7Xc4xIBRw,雲吞成麵食,吳松街100號G,雲吞成麵食,"G, 100 Woosung St","九龍吳松街100號地下C, D, E及F舖 雲吞成麵食",香港油麻地吳松街100號G,"雲吞成麵食, SHOP C,D,E &F, G/F, 100 WOOSUNG STREET, KOWLOON","G, 100 Woosung St, Yau Ma Tei, Hong Kong"
3161191244,EihGLCAxMDAgV29vc3VuZyBTdCwgWWF1IE1hIFRlaSwgSG9uZyBLb25nIh0aGwoWChQKEgkDsw0B6wAENBF8fldMQ7Xc4xIBRg,雲吞成麵食,吳松街100號F,雲吞成麵食,"F, 100 Woosung St","九龍吳松街100號地下C, D, E及F舖 雲吞成麵食",香港油麻地吳松街100號F,"雲吞成麵食, SHOP C,D,E &F, G/F, 100 WOOSUNG STREET, KOWLOON","F, 100 Woosung St, Yau Ma Tei, Hong Kong"
3161191244,ElDlnLDkuItDLCBELCBFLCAxMDAtMTA0IFdvb3N1bmcgU3RyZWV0LCAxMDAtMTA0IFdvb3N1bmcgU3QsIFlhdSBNYSBUZWksIEhvbmcgS29uZyIpGicKFgoUChIJO1YMAesABDQR-LFhDlbBcxMSDeWcsOS4i0MsIEQsIEU,雲吞成麵食,"吳松街100-104號地下C, D, E",雲吞成麵食,"地下C, D, E, 100-104 Woosung St","九龍吳松街100號地下C, D, E及F舖 雲吞成麵食","香港油麻地吳松街100-104號吳松街100-104號地下C, D, E","雲吞成麵食, SHOP C,D,E &F, G/F, 100 WOOSUNG STREET, KOWLOON","地下C, D, E, 100-104 Woosung Street, 100-104 Woosung St, Yau Ma Tei, Hong Kong"
3161196504,EiYxLCA1IE5hbmtpbmcgU3QsIFlhdSBNYSBUZWksIEhvbmcgS29uZyIdGhsKFgoUChIJ_WCbq-sABDQRQS7iqBKodjoSATE,GO GO BAR & CAFE,南京街5號1,GO GO BAR & CAFE,"1, 5 Nanking St",九龍南京街5號1樓 GO GO BAR & CAFE,香港油麻地南京街5號1,"GO GO BAR & CAFE, 1/F, 5 NANKING STREET, KOWLOON","1, 5 Nanking St, Yau Ma Tei, Hong Kong"
3161196504,EiZGLCA1IE5hbmtpbmcgU3QsIFlhdSBNYSBUZWksIEhvbmcgS29uZyIdGhsKFgoUChIJ_WCbq-sABDQRQS7iqBKodjoSAUY,GO GO BAR & CAFE,南京街5號F,GO GO BAR & CAFE,"F, 5 Nanking St",九龍南京街5號1樓 GO GO BAR & CAFE,香港油麻地南京街5號F,"GO GO BAR & CAFE, 1/F, 5 NANKING STREET, KOWLOON","F, 5 Nanking St, Yau Ma Tei, Hong Kong"
3161196504,ChIJ_WCbq-sABDQRQS7iqBKodjo,GO GO BAR & CAFE,南京街5號,GO GO BAR & CAFE,5 Nanking St,九龍南京街5號1樓 GO GO BAR & CAFE,香港油麻地南京街5號,"GO GO BAR & CAFE, 1/F, 5 NANKING STREET, KOWLOON","5 Nanking St, Yau Ma Tei, Hong Kong"
3161196805,EihHLCA4OSBTaGFuZ2hhaSBTdCwgWWF1IE1hIFRlaSwgSG9uZyBLb25nIh0aGwoWChQKEglJOXM-6wAENBEWPYzdWxQnDRIBRw,龍記麵食店,上海街89號G,龍記麵食店,"G, 89 Shanghai St",九龍上海街89號地下D舖 龍記麵食店,香港油麻地上海街89號G,"龍記麵食店, FLAT D, G/F, 89 SHANGHAI STREET, KOWLOON","G, 89 Shanghai St, Yau Ma Tei, Hong Kong"
3161196805,EihGLCA4OSBTaGFuZ2hhaSBTdCwgWWF1IE1hIFRlaSwgSG9uZyBLb25nIh0aGwoWChQKEglJOXM-6wAENBEWPYzdWxQnDRIBRg,龍記麵食店,上海街89號F,龍記麵食店,"F, 89 Shanghai St",九龍上海街89號地下D舖 龍記麵食店,香港油麻地上海街89號F,"龍記麵食店, FLAT D, G/F, 89 SHANGHAI STREET, KOWLOON","F, 89 Shanghai St, Yau Ma Tei, Hong Kong"
3161196805,ChIJSTlzPusABDQRFj2M3VsUJw0,龍記麵食店,上海街89號,龍記麵食店,89 Shanghai St,九龍上海街89號地下D舖 龍記麵食店,香港油麻地上海街89號,"龍記麵食店, FLAT D, G/F, 89 SHANGHAI STREET, KOWLOON","89 Shanghai St, Yau Ma Tei, Hong Kong"
3161203453,ChIJtZrkfPIABDQRRVrh1CklHag,錫記雲吞麵食,錫記招牌雲吞,錫記雲吞麵食,Shek Kee Wonton Noodles,九龍尖沙咀亞士厘道 10-14號雅士洋樓地下B舖 錫記雲吞麵食,香港尖沙咀宜昌街5號B,"錫記雲吞麵食, SHOP B, G/F, ASHLEY MANSION, 10-14 ASHLEY ROAD, TSIM SHA TSUI, KOWLOON","Hong Kong, 尖沙咀宜昌街5號B"
3161203453,ChIJOe6PYvIABDQR7bXswgE73oI,錫記雲吞麵食,亞士厘道10-14號,錫記雲吞麵食,10-14 Ashley Rd,九龍尖沙咀亞士厘道 10-14號雅士洋樓地下B舖 錫記雲吞麵食,香港尖沙咀亞士厘道10-14號,"錫記雲吞麵食, SHOP B, G/F, ASHLEY MANSION, 10-14 ASHLEY ROAD, TSIM SHA TSUI, KOWLOON","10-14 Ashley Rd, Tsim Sha Tsui, Hong Kong"
3161230013,ChIJ6Uy9aO4ABDQRhFV-gXIv-L0,友情酒廊,華懋金馬倫中心,YOO JYO LOUNGE,Chinachem Cameron Centre,九龍尖沙咀金馬倫道42-44號 華懋金馬倫中心2樓 友情酒廊,香港尖沙咀金馬倫道42號華懋金馬倫中心,"YOO JYO LOUNGE, 2/F, CHINACHEM CAMERON CENTRE, 42-44 CAMERON ROAD, TSIM SHA TSUI, KOWLOON","Chinachem Cameron Centre, 42 Cameron Rd, Tsim Sha Tsui, Hong Kong"
3161230013,ChIJ60y9aO4ABDQR5dZ99ezJKzk,友情酒廊,華懋金馬倫中心,YOO JYO LOUNGE,華懋金馬倫中心,九龍尖沙咀金馬倫道42-44號 華懋金馬倫中心2樓 友情酒廊,"號, 42 Cameron Rd, Tsim Sha Tsui, 香港","YOO JYO LOUNGE, 2/F, CHINACHEM CAMERON CENTRE, 42-44 CAMERON ROAD, TSIM SHA TSUI, KOWLOON","號, 42 Cameron Rd, Tsim Sha Tsui, Hong Kong"
3161241345,ChIJ6Uy9aO4ABDQRhFV-gXIv-L0,Chocolate,華懋金馬倫中心,Chocolate,Chinachem Cameron Centre,九龍尖沙咀金馬倫道42-44號 華懋金馬倫中心1樓 Chocolate,香港尖沙咀金馬倫道42號華懋金馬倫中心,"Chocolate, 1/F, CHINACHEM CAMERON CENTRE, 42-44 CAMERON ROAD, TSIM SHA TSUI, KOWLOON","Chinachem Cameron Centre, 42 Cameron Rd, Tsim Sha Tsui, Hong Kong"
3161241345,ChIJ60y9aO4ABDQR5dZ99ezJKzk,Chocolate,華懋金馬倫中心,Chocolate,華懋金馬倫中心,九龍尖沙咀金馬倫道42-44號 華懋金馬倫中心1樓 Chocolate,"號, 42 Cameron Rd, Tsim Sha Tsui, 香港","Chocolate, 1/F, CHINACHEM CAMERON CENTRE, 42-44 CAMERON ROAD, TSIM SHA TSUI, KOWLOON","號, 42 Cameron Rd, Tsim Sha Tsui, Hong Kong"
3161264452,ChIJYX_yW-4ABDQRrKHwpksx3Ac,山吧,金馬倫中心,MOUNTAIN BAR,Cameron Centre,九龍尖沙咀漆咸道57-59號金馬倫中心四樓 山吧,香港尖沙咀漆咸道南57-59號金馬倫中心,"MOUNTAIN BAR, 4/F, CAMERON CENTRE, 57-59 CHATHAM ROAD, TSIM SHA TSUI, KOWLOON","Cameron Centre, 57-59 Chatham Rd S, Tsim Sha Tsui, Hong Kong"
3161264452,ChIJZQYxWu4ABDQRXPlgUvvU3SM,山吧,燒魂一,MOUNTAIN BAR,Guts Soul,九龍尖沙咀漆咸道57-59號金馬倫中心四樓 山吧,香港尖沙咀漆咸道南57-59號金馬倫中心2樓,"MOUNTAIN BAR, 4/F, CAMERON CENTRE, 57-59 CHATHAM ROAD, TSIM SHA TSUI, KOWLOON","Hong Kong, 尖沙咀漆咸道南57-59號金馬倫中心2樓"
3161270406,EihGLCAxIFdpbmcgU2luZyBMbiwgWWF1IE1hIFRlaSwgSG9uZyBLb25nIh0aGwoWChQKEglfwfJNwAAENBFO9BeZ9DVh-RIBRg,香港仔魚疍王,永星里1號F,香港仔魚疍王,"F, 1 Wing Sing Ln",九龍油麻地永星里1G-1H號地下C舖 香港仔魚疍王,香港油麻地永星里1號F,"香港仔魚疍王, SHOP C, G/F, 1G-1H WING SING LANE, YAU MA TEI, KOWLOON","F, 1 Wing Sing Ln, Yau Ma Tei, Hong Kong"
